Timestamp,RPM,Speed,Coolant Temp,Intake Temp,Throttle Pos,Timing Advance,Short Fuel Trim 1,Long Fuel Trim 1,O2 B1S1,O2 B1S2,Engine Load,Safety Score,Distance,Rapid Acceleration,Rapid Dceleration
9:41:11,912,0,40,11,11.76470588,5,0.78125,1.5625,0.085,0.715,17,100,0,0,0
9:41:11,912,0,40,11,11.76470588,5,0.78125,1.5625,0.1,0.715,17,100,0,0,0
9:41:12,912,0,40,11,11.76470588,5,0.78125,1.5625,0.1,0.715,17,100,0,0,0
9:41:12,904,0,40,11,11.76470588,5,0.78125,1.5625,0.1,0.715,17,100,0,0,0
9:41:13,904,0,40,11,11.76470588,5,0.78125,1.5625,0.1,0.715,17,100,0,0,0
9:41:13,904,0,40,11,11.76470588,4.5,0.78125,1.5625,0.1,0.715,17,100,0,0,0
9:41:14,904,0,40,11,11.76470588,4.5,0.78125,1.5625,0.1,0.715,17,100,0,0,0
9:41:14,904,0,40,11,11.76470588,4.5,2.34375,1.5625,0.1,0.715,17,100,0,0,0
9:41:15,904,0,40,11,11.76470588,4.5,2.34375,1.5625,0.1,0.715,17,100,0,0,0
9:41:15,904,0,40,11,11.76470588,4.5,2.34375,1.5625,0.805,0.715,17,100,0,0,0
9:41:16,901,0,40,11,11.76470588,4.5,2.34375,1.5625,0.805,0.715,17,100,0,0,0
9:41:16,901,0,41,11,11.76470588,4.5,2.34375,1.5625,0.805,0.715,17,100,0,0,0
9:41:17,901,0,41,11,11.76470588,4.5,2.34375,1.5625,0.805,0.715,17,100,0,0,0
9:41:17,901,0,41,11,11.76470588,5.5,2.34375,1.5625,0.805,0.715,17,100,0,0,0
9:41:17,901,0,41,11,11.76470588,5.5,-1.5625,1.5625,0.805,0.715,17,100,0,0,0
9:41:18,901,0,41,11,11.76470588,5.5,-1.5625,1.5625,0.805,0.715,17,100,0,0,0
9:41:18,901,0,41,11,11.76470588,5.5,-1.5625,1.5625,0.14,0.715,17,100,0,0,0
9:41:18,901,0,41,11,11.76470588,5.5,-1.5625,1.5625,0.14,0.72,17,100,0,0,0
9:41:19,901,0,41,11,11.76470588,5.5,-1.5625,1.5625,0.14,0.72,17,100,0,0,0
9:41:19,910,0,41,11,11.76470588,5.5,-1.5625,1.5625,0.14,0.72,17,100,0,0,0
9:41:20,910,0,41,11,11.76470588,5.5,-1.5625,1.5625,0.14,0.72,17,100,0,0,0
9:41:20,910,0,41,11,11.76470588,5,-1.5625,1.5625,0.14,0.72,17,100,0,0,0
9:41:21,910,0,41,11,11.76470588,5,-1.5625,1.5625,0.14,0.72,17,100,0,0,0
34:52.6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
11:35:04,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
11:35:05,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
11:35:05,671,0,0,0,0,0,0,0,0,0,0,100,0,0,0
11:35:05,671,0,0,0,0,0,0,0,0,0,14,100,0,0,0
11:35:06,671,0,0,0,0,0,0,0,0,0,14,100,0,0,0
11:35:06,671,0,87,0,0,0,0,0,0,0,14,100,0,0,0
11:35:06,671,0,87,26,0,0,0,0,0,0,14,100,0,0,0
11:35:07,671,0,87,26,0,3,0,0,0,0,14,100,0,0,0
11:35:07,671,0,87,26,11.76470588,3,0,0,0,0,14,100,0,0,0
11:35:08,671,0,87,26,11.76470588,3,9.375,0,0,0,14,100,0,0,0
11:35:08,671,0,87,26,11.76470588,3,9.375,4.6875,0,0,14,100,0,0,0
11:35:09,671,0,87,26,11.76470588,3,9.375,4.6875,0.805,0,14,100,0,0,0
11:35:09,671,0,87,26,11.76470588,3,9.375,4.6875,0.805,0.665,14,100,0,0,0
11:35:10,673,0,87,26,11.76470588,3,9.375,4.6875,0.805,0.665,14,100,0,0,0
11:35:10,673,0,87,26,11.76470588,3,9.375,4.6875,0.805,0.665,12,100,0,0,0
11:35:11,673,0,87,26,11.76470588,3,9.375,4.6875,0.805,0.665,12,100,0,0,0
11:35:11,673,0,87,26,11.76470588,3.5,9.375,4.6875,0.805,0.665,12,100,0,0,0
11:35:11,673,0,87,26,11.76470588,3.5,7.03125,4.6875,0.805,0.665,12,100,0,0,0
11:35:12,673,0,87,26,11.76470588,3.5,7.03125,4.6875,0.805,0.665,12,100,0,0,0
11:35:12,673,0,87,26,11.76470588,3.5,7.03125,4.6875,0.135,0.665,12,100,0,0,0
11:35:13,673,0,87,26,11.76470588,3.5,7.03125,4.6875,0.135,0.665,12,100,0,0,0
11:35:13,679,0,87,26,11.76470588,3.5,7.03125,4.6875,0.135,0.665,12,100,0,0,0
11:35:14,679,0,87,26,11.76470588,3.5,7.03125,4.6875,0.135,0.665,12,100,0,0,0
11:35:14,679,0,87,26,11.76470588,4.5,7.03125,4.6875,0.135,0.665,12,100,0,0,0
11:35:15,679,0,87,26,11.76470588,4.5,0,4.6875,0.135,0.665,12,100,0,0,0
11:35:15,679,0,87,26,11.76470588,4.5,0,4.6875,0.065,0.665,12,100,0,0,0
11:35:16,679,0,87,26,11.76470588,4.5,0,4.6875,0.065,0.66,12,100,0,0,0
11:35:16,687,0,87,26,11.76470588,4.5,0,4.6875,0.065,0.66,12,100,0,0,0
11:35:17,687,0,87,26,11.76470588,4.5,0,4.6875,0.065,0.66,12,100,0,0,0
11:35:17,687,0,87,26,11.76470588,4,0,4.6875,0.065,0.66,12,100,0,0,0
11:35:18,687,0,87,26,11.76470588,4,0,4.6875,0.065,0.66,12,100,0,0,0
11:35:18,687,0,87,26,11.76470588,4,3.90625,4.6875,0.065,0.66,12,100,0,0,0
11:35:19,687,0,87,26,11.76470588,4,3.90625,4.6875,0.065,0.66,12,100,0,0,0
11:35:19,687,0,87,26,11.76470588,4,3.90625,4.6875,0.73,0.66,12,100,0,0,0
11:35:20,687,0,87,26,11.76470588,4,3.90625,4.6875,0.73,0.66,12,100,0,0,0
11:35:20,661,0,87,26,11.76470588,4,3.90625,4.6875,0.73,0.66,12,100,0,0,0
11:35:20,661,0,87,26,11.76470588,4,3.90625,4.6875,0.73,0.66,14,100,0,0,0
11:35:21,661,0,87,26,11.76470588,4,3.90625,4.6875,0.73,0.66,14,100,0,0,0
11:35:21,661,0,87,26,11.76470588,2.5,3.90625,4.6875,0.73,0.66,14,100,0,0,0
11:35:22,661,0,87,26,11.76470588,2.5,9.375,4.6875,0.73,0.66,14,100,0,0,0
11:35:22,661,0,87,26,11.76470588,2.5,9.375,4.6875,0.79,0.66,14,100,0,0,0
11:35:23,661,0,87,26,11.76470588,2.5,9.375,4.6875,0.79,0.66,14,100,0,0,0
11:35:23,672,0,87,26,11.76470588,2.5,9.375,4.6875,0.79,0.66,14,100,0,0,0
11:35:24,672,0,87,26,11.76470588,2.5,9.375,4.6875,0.79,0.66,14,100,0,0,0
11:35:24,672,0,87,26,11.76470588,3,9.375,4.6875,0.79,0.66,14,100,0,0,0
11:35:25,672,0,87,26,11.76470588,3,9.375,4.6875,0.79,0.66,14,100,0,0,0
11:35:25,672,0,87,26,11.76470588,3,8.59375,4.6875,0.79,0.66,14,100,0,0,0
11:35:26,672,0,87,26,11.76470588,3,8.59375,4.6875,0.785,0.66,14,100,0,0,0
11:35:27,672,0,87,26,11.76470588,3,8.59375,4.6875,0.785,0.66,14,100,0,0,0
11:35:27,666,0,87,26,11.76470588,3,8.59375,4.6875,0.785,0.66,14,100,0,0,0
11:35:27,666,0,87,26,11.76470588,3,8.59375,4.6875,0.785,0.66,12,100,0,0,0
11:35:28,666,0,88,26,11.76470588,3,8.59375,4.6875,0.785,0.66,12,100,0,0,0
11:35:28,666,0,88,26,11.76470588,4.5,8.59375,4.6875,0.785,0.66,12,100,0,0,0
11:35:29,666,0,88,26,11.76470588,4.5,4.6875,4.6875,0.785,0.66,12,100,0,0,0
11:35:29,666,0,88,26,11.76470588,4.5,4.6875,4.6875,0.075,0.66,12,100,0,0,0
11:35:30,666,0,88,26,11.76470588,4.5,4.6875,4.6875,0.075,0.66,12,100,0,0,0
11:35:30,674,0,88,26,11.76470588,4.5,4.6875,4.6875,0.075,0.66,12,100,0,0,0
11:35:31,674,0,88,26,11.76470588,4.5,4.6875,4.6875,0.075,0.66,12,100,0,0,0
11:35:31,674,0,88,26,11.76470588,6,4.6875,4.6875,0.075,0.66,12,100,0,0,0
11:35:32,674,0,88,26,11.76470588,6,4.6875,4.6875,0.075,0.66,12,100,0,0,0
11:35:32,674,0,88,26,11.76470588,6,1.5625,4.6875,0.075,0.66,12,100,0,0,0
11:35:33,674,0,88,26,11.76470588,6,1.5625,4.6875,0.075,0.66,12,100,0,0,0
11:35:33,674,0,88,26,11.76470588,6,1.5625,4.6875,0.23,0.66,12,100,0,0,0
11:35:34,679,0,88,26,11.76470588,6,1.5625,4.6875,0.23,0.66,12,100,0,0,0
11:35:34,679,0,87,26,11.76470588,6,1.5625,4.6875,0.23,0.66,12,100,0,0,0
11:35:35,679,0,87,26,11.76470588,6,1.5625,4.6875,0.23,0.66,12,100,0,0,0
11:35:35,679,0,87,26,11.76470588,3,1.5625,4.6875,0.23,0.66,12,100,0,0,0
11:35:35,679,0,87,26,11.76470588,3,5.46875,4.6875,0.23,0.66,12,100,0,0,0
11:35:36,679,0,87,26,11.76470588,3,5.46875,4.6875,0.23,0.66,12,100,0,0,0
11:35:36,679,0,87,26,11.76470588,3,5.46875,4.6875,0.79,0.66,12,100,0,0,0
11:35:37,679,0,87,26,11.76470588,3,5.46875,4.6875,0.79,0.66,12,100,0,0,0
11:35:37,661,0,87,26,11.76470588,3,5.46875,4.6875,0.79,0.66,12,100,0,0,0
11:35:37,661,0,87,26,11.76470588,3,5.46875,4.6875,0.79,0.66,14,100,0,0,0
11:35:38,661,0,87,26,11.76470588,3,5.46875,4.6875,0.79,0.66,14,100,0,0,0
11:35:38,661,0,87,26,11.76470588,2,5.46875,4.6875,0.79,0.66,14,100,0,0,0
11:35:39,661,0,87,26,11.76470588,2,5.46875,4.6875,0.79,0.66,14,100,0,0,0
11:35:39,661,0,87,26,11.76470588,2,7.03125,4.6875,0.79,0.66,14,100,0,0,0
11:35:40,661,0,87,26,11.76470588,2,7.03125,4.6875,0.185,0.66,14,100,0,0,0
11:35:41,676,0,87,26,11.76470588,2,7.03125,4.6875,0.185,0.66,14,100,0,0,0
11:35:41,676,0,87,26,11.76470588,2,7.03125,4.6875,0.185,0.66,12,100,0,0,0
11:35:41,676,0,88,26,11.76470588,2,7.03125,4.6875,0.185,0.66,12,100,0,0,0
11:35:42,676,0,88,26,11.76470588,2,7.03125,4.6875,0.185,0.66,12,100,0,0,0
11:35:42,676,0,88,26,11.76470588,5,7.03125,4.6875,0.185,0.66,12,100,0,0,0
11:35:42,676,0,88,26,11.76470588,5,4.6875,4.6875,0.185,0.66,12,100,0,0,0
11:35:43,676,0,88,26,11.76470588,5,4.6875,4.6875,0.185,0.66,12,100,0,0,0
11:35:43,676,0,88,26,11.76470588,5,4.6875,4.6875,0.07,0.66,12,100,0,0,0
11:35:44,676,0,88,26,11.76470588,5,4.6875,4.6875,0.07,0.66,12,100,0,0,0
11:35:44,683,0,88,26,11.76470588,5,4.6875,4.6875,0.07,0.66,12,100,0,0,0
11:35:45,683,0,88,26,11.76470588,5,4.6875,4.6875,0.07,0.66,12,100,0,0,0
11:35:45,683,0,88,26,11.76470588,3.5,4.6875,4.6875,0.07,0.66,12,100,0,0,0
11:35:46,683,0,88,26,11.76470588,3.5,4.6875,4.6875,0.07,0.66,12,100,0,0,0
11:35:46,683,0,88,26,11.76470588,3.5,3.125,4.6875,0.07,0.66,12,100,0,0,0
11:35:46,683,0,88,26,11.76470588,3.5,3.125,4.6875,0.665,0.66,12,100,0,0,0
11:35:47,683,0,88,26,11.76470588,3.5,3.125,4.6875,0.665,0.66,12,100,0,0,0
11:35:47,683,0,88,26,11.76470588,3.5,3.125,4.6875,0.665,0.665,12,100,0,0,0
11:35:47,682,0,88,26,11.76470588,3.5,3.125,4.6875,0.665,0.665,12,100,0,0,0
11:35:48,682,0,88,26,11.76470588,3.5,3.125,4.6875,0.665,0.665,12,100,0,0,0
11:35:49,682,0,88,26,11.76470588,2.5,3.125,4.6875,0.665,0.665,12,100,0,0,0
11:35:49,682,0,88,26,11.76470588,2.5,4.6875,4.6875,0.665,0.665,12,100,0,0,0
11:35:50,682,0,88,26,11.76470588,2.5,4.6875,4.6875,0.665,0.665,12,100,0,0,0
11:35:50,682,0,88,26,11.76470588,2.5,4.6875,4.6875,0.77,0.665,12,100,0,0,0
11:35:50,682,0,88,26,11.76470588,2.5,4.6875,4.6875,0.77,0.68,12,100,0,0,0
11:35:51,682,0,88,26,11.76470588,2.5,4.6875,4.6875,0.77,0.68,12,100,0,0,0
11:35:51,667,0,88,26,11.76470588,2.5,4.6875,4.6875,0.77,0.68,12,100,0,0,0
11:35:51,667,0,88,26,11.76470588,2.5,4.6875,4.6875,0.77,0.68,14,100,0,0,0
11:35:52,667,0,88,26,11.76470588,2.5,4.6875,4.6875,0.77,0.68,14,100,0,0,0
11:35:52,667,0,88,26,11.76470588,3,4.6875,4.6875,0.77,0.68,14,100,0,0,0
11:35:53,667,0,88,26,11.76470588,3,4.6875,4.6875,0.77,0.68,14,100,0,0,0
11:35:53,667,0,88,26,11.76470588,3,8.59375,4.6875,0.77,0.68,14,100,0,0,0
11:35:53,667,0,88,26,11.76470588,3,8.59375,4.6875,0.785,0.68,14,100,0,0,0
11:35:54,667,0,88,26,11.76470588,3,8.59375,4.6875,0.785,0.695,14,100,0,0,0
11:35:54,665,0,88,26,11.76470588,3,8.59375,4.6875,0.785,0.695,14,100,0,0,0
11:35:55,665,0,88,26,11.76470588,3,8.59375,4.6875,0.785,0.695,14,100,0,0,0
11:35:56,665,0,88,26,11.76470588,3,8.59375,4.6875,0.785,0.695,14,100,0,0,0
11:35:56,665,0,88,26,11.76470588,3,7.03125,4.6875,0.785,0.695,14,100,0,0,0
